PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
17741,CIN,89,Matt,Lengel,TE,Practice Squad,6'7",262,12/27/1990 12:00:00 AM,Eastern Kentucky,4,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17741.png,9,,CIN FA,2015,,,True,62633,504496,,Matt Lengel,Matt Lengel,7
17927,CIN,5,Christian,Hackenberg,QB,Practice Squad,6'4",223,2/14/1995 12:00:00 AM,Penn State,3,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17927.png,9,,NYJ,2016,2,51,False,41732,748555,,Christian Hackenberg,Christian Hackenberg,7
17111,WAS,22,Deshazor,Everett,SS,Active,5'10",185,2/22/1992 12:00:00 AM,Texas A&M,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17111.png,10,1646.00,TB FA,2015,,,True,,,,,,35
17113,WAS,23,Quinton,Dunbar,CB,Active,5'11",190,7/22/1992 12:00:00 AM,Florida,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17113.png,10,1320.00,WAS FA,2015,,,True,30250,557183,Questionable,Quinton Dunbar,,35
17087,WAS,55,Andrew,East,C,Active,6'2",225,9/17/1991 12:00:00 AM,Vanderbilt,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17087.png,10,,KC FA,2015,,,True,,,,,,35
16999,WAS,79,Corey,Robinson,OT,Active,6'7",324,5/21/1992 12:00:00 AM,South Carolina,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16999.png,10,,DET,2015,7,240,False,,,,,,35
16985,CIN,68,Bobby,Hart,OT,Active,6'5",336,8/21/1994 12:00:00 AM,Florida State,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16985.png,9,,NYG,2015,7,226,False,,,,,,7
16970,CIN,79,Christian,Ringo,DT,Practice Squad,6'1",290,3/10/1992 12:00:00 AM,Louisiana-Lafeyette,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16970.png,9,,GB,2015,6,210,False,,,,,,7
16916,CIN,39,Tony,Lippett,WR,Active,6'2",192,7/2/1992 12:00:00 AM,Michigan State,5,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16916.png,9,,MIA,2015,5,156,False,28137,557362,,,,7
16917,CIN,87,CJ,Uzomah,TE,Active,6'4",264,1/14/1993 12:00:00 AM,Auburn,5,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16917.png,9,340.00,CIN,2015,5,157,False,31207,593305,,C.J. Uzomah,C.J. Uzomah,7
16842,CIN,67,John,Miller,G,Active,6'2",303,8/12/1993 12:00:00 AM,Louisville,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16842.png,9,,BUF,2015,3,81,False,,,,,,7
16794,WAS,20,Landon,Collins,SS,Active,6'0",215,1/10/1994 12:00:00 AM,Alabama,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16794.png,10,1126.00,NYG,2015,2,33,False,,,,,,35
16770,WAS,77,Ereck,Flowers,G,Active,6'6",329,4/25/1994 12:00:00 AM,Miami,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16770.png,10,,NYG,2015,1,9,False,,,,,,35
16766,WAS,75,Brandon,Scherff,G,Active,6'5",319,12/26/1991 12:00:00 AM,Iowa,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16766.png,10,,WAS,2015,1,5,False,,,,,,35
16694,WAS,10,Paul,Richardson,WR,Active,6'0",175,4/13/1992 12:00:00 AM,Colorado,6,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16694.png,10,180.00,SEA,2014,2,45,False,26610,560223,,Paul Richardson Jr.,Paul Richardson Jr.,35
16507,WAS,67,Zac,Kerin,G,Active,6'4",308,8/13/1991 12:00:00 AM,Toledo,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16507.png,10,,MIN FA,2014,,,True,,,,,,35
16419,WAS,76,Morgan,Moses,OT,Active,6'6",314,3/3/1991 12:00:00 AM,Virginia,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16419.png,10,,WAS,2014,3,66,False,,,,,,35
16403,CIN,72,Kerry,Wynn,DE,Active,6'5",266,2/12/1991 12:00:00 AM,Richmond,6,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16403.png,9,1119.00,NYG FA,2014,,,True,,,,,,7
16072,WAS,39,Jeremy,Reeves,CB,Active,5'7",167,9/15/1989 12:00:00 AM,Iowa State,0,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16072.png,10,,NYJ,2014,,,True,,,,,,35
16113,CIN,66,Trey,Hopkins,C,Active,6'4",302,7/6/1992 12:00:00 AM,Texas,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16113.png,9,,CIN FA,2014,,,True,,,,,,7
16107,CIN,21,Darqueze,Dennard,CB,Active,5'11",199,10/10/1991 12:00:00 AM,Michigan State,6,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16107.png,9,1812.00,CIN,2014,1,24,False,,,Out,,,7
16109,WAS,46,Marquis,Flowers,ILB,Active,6'2",230,2/16/1992 12:00:00 AM,Arizona,6,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16109.png,10,1189.00,CIN,2014,6,212,False,,,,,Marquis Flowers,35
15694,WAS,8,Case,Keenum,QB,Active,6'1",210,2/17/1988 12:00:00 AM,Houston,7,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15694.png,10,261.00,HOU FA,2012,,,True,22994,338280,,Case Keenum,Case Keenum,35
15986,CIN,52,Preston,Brown,ILB,Active,6'1",251,10/27/1992 12:00:00 AM,Louisville,6,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15986.png,9,1295.00,BUF,2014,3,73,False,,,,,,7
15978,WAS,58,Marcus,Smith,OLB,Active,6'3",251,3/31/1992 12:00:00 AM,Louisville,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15978.png,10,1236.00,PHI,2014,1,26,False,,,,,Marcus Smith,35
15086,CIN,24,BW,Webb,CB,Active,5'10",184,1/7/1990 12:00:00 AM,William & Mary,6,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15086.png,9,1424.00,DAL,2013,4,114,False,,,,,,7
15100,WAS,86,Jordan,Reed,TE,Active,6'2",236,7/3/1990 12:00:00 AM,Florida,7,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15100.png,10,158.20,WAS,2013,3,85,False,30298,508876,,Jordan Reed,Jordan Reed,35
15102,WAS,25,Chris,Thompson,RB,Active,5'7",192,10/20/1990 12:00:00 AM,Florida State,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15102.png,10,193.00,WAS,2013,5,154,False,24891,509372,,Chris Thompson,Chris Thompson,35
15112,WAS,5,Tress,Way,P,Active,6'1",215,4/18/1990 12:00:00 AM,Oklahoma,6,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15112.png,10,,CHI FA,2013,,,True,,,,,,35
15113,WAS,53,Jon,Bostic,ILB,Active,6'1",246,5/5/1991 12:00:00 AM,Florida,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15113.png,10,929.00,CHI,2013,2,50,False,,,,,,35
14916,CIN,25,Giovani,Bernard,RB,Active,5'8",202,11/22/1991 12:00:00 AM,North Carolina,7,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14916.png,9,195.00,CIN,2013,2,37,False,25290,546076,,Giovani Bernard,Giovani Bernard,7
14925,CIN,36,Shawn,Williams,SS,Active,6'0",213,5/13/1991 12:00:00 AM,Georgia,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14925.png,9,1426.00,CIN,2013,3,84,False,,,,,,7
14918,CIN,85,Tyler,Eifert,TE,Active,6'5",250,9/8/1990 12:00:00 AM,Notre Dame,7,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14918.png,9,282.00,CIN,2013,1,21,False,33557,508968,Questionable,Tyler Eifert,Tyler Eifert,7
15008,WAS,69,Hugh,Thornton,G,Active,6'3",320,6/28/1991 12:00:00 AM,Illinois,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15008.png,10,,IND,2013,3,86,False,,,,,,35
14867,WAS,3,Dustin,Hopkins,K,Active,6'2",193,10/1/1990 12:00:00 AM,Florida State,6,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14867.png,10,392.00,BUF,2013,6,177,False,24912,509358,,Dustin Hopkins,Dustin Hopkins,35
14088,WAS,66,Tony,Bergstrom,C,Active,6'5",313,8/8/1986 12:00:00 AM,Utah,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14088.png,10,,OAK,2012,3,95,False,,,,,,35
14424,WAS,83,Brian,Quick,WR,Active,6'3",220,6/5/1989 12:00:00 AM,Appalachian State,8,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14424.png,10,484.00,SL,2012,2,33,False,21972,390159,,Brian Quick,Brian Quick,35
14340,WAS,24,Josh,Norman,CB,Active,6'0",190,12/15/1987 12:00:00 AM,Coastal Carolina,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14340.png,10,1009.00,CAR,2012,5,143,False,,,,,,35
13871,CIN,27,Dre,Kirkpatrick,CB,Active,6'2",186,10/26/1989 12:00:00 AM,Alabama,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13871.png,9,1683.00,CIN,2012,1,17,False,,,,,,7
13961,CIN,4,Randy,Bullock,K,Active,5'9",205,12/16/1989 12:00:00 AM,Texas A&M,8,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13961.png,9,416.00,HOU,2012,5,161,False,22100,469127,,Randy Bullock,Randy Bullock,7
13762,CIN,77,Cordy,Glenn,OT,Active,6'6",343,9/18/1989 12:00:00 AM,Georgia,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13762.png,9,,BUF,2012,2,41,False,,,,,,7
13166,WAS,91,Ryan,Kerrigan,OLB,Active,6'4",267,8/16/1988 12:00:00 AM,Purdue,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13166.png,10,1353.00,WAS,2011,1,16,False,,400301,,,Ryan Kerrigan,35
12330,CIN,46,Clark,Harris,LS,Active,6'5",257,7/10/1984 12:00:00 AM,Rutgers,11,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12330.png,9,,GB,2007,7,243,False,9409,216309,,Clark Harris,Clark Harris,7
12308,WAS,71,Trent,Williams,OT,Did Not Report,6'5",314,8/19/1988 12:00:00 AM,Oklahoma,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12308.png,10,,WAS,2010,1,4,False,,,Out,,,35
12838,CIN,65,Clint,Boling,G,Active,6'5",306,5/9/1989 12:00:00 AM,Georgia,9,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12838.png,9,,CIN,2011,4,101,False,,,,,,7
12841,CIN,14,Andy,Dalton,QB,Active,6'2",215,10/29/1987 12:00:00 AM,TCU,9,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12841.png,9,185.00,CIN,2011,2,35,False,14225,322858,,Andy Dalton,Andy Dalton,7
12845,CIN,18,AJ,Green,WR,Active,6'4",211,7/31/1988 12:00:00 AM,Georgia,9,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12845.png,9,48.60,CIN,2011,1,4,False,14187,458093,Out,A.J. Green,A.J. Green,7
11963,WAS,57,Nick,Sundberg,LS,Active,6'0",245,7/29/1987 12:00:00 AM,California,10,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11963.png,10,,CAR FA,2009,,,True,,,,,,35
10956,CIN,64,John,Jerry,G,Active,6'5",345,6/14/1986 12:00:00 AM,Mississippi,9,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10956.png,9,,MIA,2010,3,73,False,,,,,,7
11047,WAS,12,Colt,McCoy,QB,Active,6'1",215,9/5/1986 12:00:00 AM,Texas,10,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11047.png,10,532.00,CLE,2010,3,85,False,11500,306296,Probable,Colt McCoy,Colt McCoy,35
11021,CIN,97,Geno,Atkins,DT,Active,6'1",293,3/28/1988 12:00:00 AM,Georgia,10,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11021.png,9,856.00,CIN,2010,4,120,False,,332743,,,Geno Atkins,7
11023,CIN,96,Carlos,Dunlap,DE,Active,6'6",277,2/28/1989 12:00:00 AM,Florida,10,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11023.png,9,1536.00,CIN,2010,2,54,False,,,,,,7
8459,CIN,71,Andre,Smith,OT,Active,6'4",335,1/25/1987 12:00:00 AM,Alabama,11,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8459.png,9,,CIN,2009,1,6,False,,,,,,7
8433,CIN,10,Kevin,Huber,P,Active,6'1",210,7/16/1985 12:00:00 AM,Cincinnati,11,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8433.png,9,,CIN,2009,5,142,False,,,,,,7
5084,WAS,85,Vernon,Davis,TE,Active,6'3",250,1/31/1984 12:00:00 AM,Maryland,14,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/5084.png,10,322.00,SF,2006,1,6,False,6870,215595,,Vernon Davis,Vernon Davis,35
4807,WAS,26,Adrian,Peterson,RB,Active,6'1",217,3/21/1985 12:00:00 AM,Oklahoma,13,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/4807.png,10,102.00,MIN,2007,1,7,False,6703,267443,,Adrian Peterson,Adrian Peterson,35
5274,WAS,71,Donald,Penn,OT,Active,6'4",305,4/27/1983 12:00:00 AM,Utah State,14,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/5274.png,10,,MIN FA,2006,,,True,,,,,,35
6739,WAS,11,Alex,Smith,QB,Physically Unable to Perform,6'4",217,5/7/1984 12:00:00 AM,Utah,15,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/6739.png,10,589.00,SF,2005,1,1,False,8005,217357,Out,Alex Smith,Alex Smith,35
2556,WAS,45,Dominique,Rodgers-Cromartie,CB,Active,6'1",182,4/7/1986 12:00:00 AM,Tennessee State,12,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/2556.png,10,1713.00,ARZ,2008,1,16,False,,,,,,35
2593,GB,12,Aaron,Rodgers,QB,Active,6'2",225,12/2/1983 12:00:00 AM,California,15,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/2593.png,11,57.30,GB,2005,1,24,False,6894,213957,,Aaron Rodgers,Aaron Rodgers,12
2760,BAL,24,Brandon,Carr,CB,Active,6'0",210,5/19/1986 12:00:00 AM,Grand Valley State,12,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/2760.png,8,1129.00,KC,2008,5,140,False,,,,,,3
3061,GB,89,Marcedes,Lewis,TE,Active,6'6",275,5/19/1984 12:00:00 AM,UCLA,14,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/3061.png,11,483.00,JAX,2006,1,28,False,6672,214197,,Marcedes Lewis,Marcedes Lewis,12
1694,GB,2,Mason,Crosby,K,Active,6'1",207,9/3/1984 12:00:00 AM,Colorado,13,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/1694.png,11,173.30,GB,2007,6,193,False,6897,214574,,Mason Crosby,Mason Crosby,12
3942,GB,38,Tramon,Williams,CB,Active,5'11",191,3/16/1983 12:00:00 AM,Louisiana Tech,13,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/3942.png,11,1504.00,HOU FA,2006,,,True,,,,,,12
430,BAL,4,Sam,Koch,P,Active,6'1",218,8/13/1982 12:00:00 AM,Nebraska,14,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/430.png,8,,BAL,2006,6,203,False,,,,,,3
7459,BAL,73,Marshal,Yanda,G,Active,6'4",315,9/15/1984 12:00:00 AM,Iowa,13,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/7459.png,8,,BAL,2007,3,86,False,,,,,,3
11008,BAL,46,Morgan,Cox,LS,Active,6'4",241,4/26/1986 12:00:00 AM,Tennessee,10,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11008.png,8,,BAL FA,2010,,,True,,,,,,3
11385,GB,75,Bryan,Bulaga,OT,Active,6'5",314,3/21/1989 12:00:00 AM,Iowa,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11385.png,11,,GB,2010,1,23,False,,,,,,12
12822,BAL,90,Pernell,McPhee,OLB,Active,6'3",280,12/17/1988 12:00:00 AM,Mississippi State,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12822.png,8,1307.00,BAL,2011,5,165,False,,,,,,3
12829,BAL,22,Jimmy,Smith,CB,Active,6'2",205,7/26/1988 12:00:00 AM,Colorado,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12829.png,8,1030.00,BAL,2011,1,27,False,,,,,,3
11612,BAL,29,Earl,Thomas,FS,Active,5'10",202,5/7/1989 12:00:00 AM,Texas,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11612.png,8,834.00,SEA,2010,1,14,False,,399526,,,Earl Thomas,3
11488,GB,80,Jimmy,Graham,TE,Active,6'6",259,11/24/1986 12:00:00 AM,Miami,10,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11488.png,11,158.20,NO,2010,3,95,False,11512,295918,,Jimmy Graham,Jimmy Graham,12
13337,BAL,21,Mark,Ingram,RB,Active,5'9",215,12/21/1989 12:00:00 AM,Alabama,9,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13337.png,8,38.10,NO,2011,1,28,False,14211,456613,,Mark Ingram II,Mark Ingram II,3
14469,BAL,28,Justin,Bethel,CB,Active,6'0",200,6/17/1990 12:00:00 AM,Presbyterian - SC,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14469.png,8,1889.00,ARZ,2012,6,177,False,,,,,,3
14478,BAL,13,Michael,Floyd,WR,Active,6'3",220,11/27/1989 12:00:00 AM,Notre Dame,8,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14478.png,8,544.00,ARZ,2012,1,13,False,21952,456619,,Michael Floyd,Michael Floyd,3
14257,BAL,3,Robert,Griffin III,QB,Active,6'2",223,2/12/1990 12:00:00 AM,Baylor,6,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14257.png,8,480.00,WAS,2012,1,2,False,21941,450794,Probable,Robert Griffin III,Robert Griffin III,3
14767,BAL,41,Anthony,Levine,SS,Active,5'11",203,3/27/1987 12:00:00 AM,Tennessee State,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14767.png,8,828.00,GB FA,2010,,,True,,,,,,3
14688,BAL,9,Justin,Tucker,K,Active,6'0",180,11/21/1989 12:00:00 AM,Texas,8,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14688.png,8,147.20,BAL FA,2012,,,True,23045,448132,,Justin Tucker,Justin Tucker,3
14906,BAL,98,Brandon,Williams,DT,Active,6'1",335,2/21/1989 12:00:00 AM,Missouri Southern,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14906.png,8,1428.00,BAL,2013,3,94,False,,,,,,3
14891,GB,48,Tommy,Bohanon,FB,Active,6'1",246,9/10/1990 12:00:00 AM,Wake Forest,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14891.png,11,,NYJ,2013,7,215,False,25654,496208,,Tommy Bohanon,Tommy Bohanon,12
15131,GB,69,David,Bakhtiari,OT,Active,6'4",300,9/30/1991 12:00:00 AM,Colorado,7,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15131.png,11,,GB,2013,4,109,False,,,,,,12
15516,BAL,23,Tony,Jefferson,SS,Active,5'11",213,1/27/1992 12:00:00 AM,Oklahoma,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15516.png,8,1465.00,ARZ FA,2013,,,True,,,,,,3
15583,GB,65,Lane,Taylor,G,Active,6'3",324,11/22/1989 12:00:00 AM,Oklahoma State,7,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15583.png,11,,GB FA,2013,,,True,,,,,,12
15433,BAL,41,Brynden,Trawick,SS,Active,6'2",215,10/23/1989 12:00:00 AM,Troy,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15433.png,8,1871.00,BAL FA,2013,,,True,,464273,,,Brynden Trawick,3
16086,BAL,74,James,Hurst,OT,Active,6'5",296,12/17/1991 12:00:00 AM,North Carolina,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16086.png,8,,BAL FA,2014,,,True,,,,,,3
16029,GB,77,Billy,Turner,G,Active,6'5",315,10/17/1991 12:00:00 AM,North Dakota State,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16029.png,11,,MIA,2014,3,67,False,,,,,,12
16173,GB,64,Justin,McCray,C,Active,6'3",310,5/31/1992 12:00:00 AM,Central Florida,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16173.png,11,,TEN FA,2014,,,True,,,,,,12
16141,BAL,83,Willie,Snead,WR,Active,5'11",195,10/17/1992 12:00:00 AM,Ball State,5,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16141.png,8,206.00,CLE FA,2014,,,True,44449,591586,,Willie Snead IV,Willie Snead IV,3
16396,BAL,33,Bennett,Jackson,FS,Practice Squad,6'0",195,9/16/1991 12:00:00 AM,Notre Dame,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16396.png,8,,NYG,2014,6,187,False,,,,,,3
16326,BAL,11,Seth,Roberts,WR,Active,6'2",196,2/22/1991 12:00:00 AM,West Alabama,5,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16326.png,8,245.00,OAK FA,2014,,,True,54741,704254,,Seth Roberts,Seth Roberts,3
16481,GB,63,Corey,Linsley,C,Active,6'3",296,10/29/1990 12:00:00 AM,Ohio State,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16481.png,11,,GB,2014,5,161,False,,,,,,12
16470,GB,17,Davante,Adams,WR,Active,6'1",212,12/24/1992 12:00:00 AM,Fresno State,6,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16470.png,11,8.90,GB,2014,2,53,False,45889,611417,,Davante Adams,Davante Adams,12
16577,BAL,38,Stanley,Jean-Baptiste,CB,Active,6'3",218,4/12/1990 12:00:00 AM,Nebraska,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16577.png,8,,NO,2014,2,58,False,,,,,,3
16784,BAL,91,Shane,Ray,OLB,Active,6'3",249,5/18/1993 12:00:00 AM,Missouri,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16784.png,8,1409.00,DEN,2015,1,23,False,,,,,,3
16799,GB,91,Preston,Smith,OLB,Active,6'5",271,8/22/1995 12:00:00 AM,Mississippi State,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16799.png,11,1312.00,WAS,2015,2,38,False,,,,,,12
16931,BAL,86,Nick,Boyle,TE,Active,6'4",268,2/17/1993 12:00:00 AM,Delaware,5,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16931.png,8,460.00,BAL,2015,5,171,False,62510,608753,,Nick Boyle,Nick Boyle,3
16955,GB,46,Malcolm,Johnson,FB,Practice Squad,6'2",231,8/11/1992 12:00:00 AM,Mississippi State,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16955.png,11,704.00,CLE,2015,6,195,False,31703,555630,,Malcolm Johnson,Malcolm Johnson,12
16876,GB,39,Ibraheim,Campbell,SS,Active,5'11",210,5/13/1992 12:00:00 AM,Northwestern,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16876.png,11,1944.00,CLE,2015,4,115,False,,,Out,,,12
16883,GB,55,Za'Darius,Smith,OLB,Active,6'4",274,9/8/1992 12:00:00 AM,Kentucky,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16883.png,11,1590.00,BAL,2015,4,122,False,,,,,,12
